title,description,published date,url,publisher,publisher_title,ticker
Dogecoin (DOGE): Possible 40% Decline Before 400% Pump for BINGX:DOGEUSDT.PS by SwallowAcademy - TradingView,Dogecoin (DOGE): Possible 40% Decline Before 400% Pump for BINGX:DOGEUSDT.PS by SwallowAcademy  TradingView,2025-03-12 07:00:00+00:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQdHB5eU55OUhuNHRmbW9reDA5Nmk5cWo0dkp6LUJPcEc1WGlCTTRROHZxb3NRekFEQmRhbjVnYm1YSTd0Qm11aHFxRTFlTFhZN2lOTERSM25qd2hJVTZwMVlVUlRBQUxjbmZIQ2I1Z2VrSWs5YUV6TzRnUk9UaWNwcHd0cVVwalVJTXotTWRTYXFEdmFZbnUzazNTSmMzYXFPdTM4SHpLbHg?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
Understanding Trump - Chapter 2: Excessive Debt for KUCOIN:BTCUSDT by hcinteractivegames - TradingView,Understanding Trump - Chapter 2: Excessive Debt for KUCOIN:BTCUSDT by hcinteractivegames  TradingView,2025-03-12 07:00:00+00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxQU2pENHlWdHFSNmxRd2pJNVhHbHZkWXE4eFVqQnB2TFFvWFR6dWk5TThUaWdHSGpNQTEzS0h5THhmY1ZrcHlCOXN2SVRPcVZiNEtNOXVXY0FqTmNOOGN0bklTakdIX3AtU2Y5VVp1V3VkRUJpelJaN0FOTmVVMGxGZEpIeFVyVlJiQ1RLNEU4OWFPc0ZSSm80VGg2bWU?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
"Ethereum Risks Another 15% Correction After Fall Below $2,000 – What’s Next For ETH? - TradingView","Ethereum Risks Another 15% Correction After Fall Below $2,000 – What’s Next For ETH?  TradingView",2025-03-12 07:00:00+00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQZ3F1MnA3bGU2a0NFLS0xNWp5NDdTY0JTU2ZUR044aW9uektDYTlZS3Jlbl9Rb00tRk1FWDNYRVB0OF9xRE1oVktZVU1NMDNJMGhERWJ4NkVXcG1kWEFZVUhMQjF3SHd4czlSMkJqZW5qWkpsMHVwUlZaeUwyVC1Wdm5STk5HYzVxTmtQV1hWc3oxaURzeHRCMHlubF9zcHhMRHlEeGxkOXZjZldZekdKZk4zMDNFM0RnVmRqbHI4RWJacENjdUdUaWhlNjhJWFRxX2xj?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
Btcusdt technical analysis.✍️ - Binance,Btcusdt technical analysis.✍️  Binance,2025-03-11 07:00:00+00:00,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1kcHZTTXZhUUR2TWloclNpQTRFeWZ1MUFFOGhVbXpkU1Jid2xreFZ4d0hYbzBmN29kb2tWdkxyMTlXczV3SXFHN3h0dDdTVHA0WnJITGp2M3c4eVVaaTZUQVFfQjhIcHc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,BTCUSDT
Powell’s Speech & Bitcoin’s Decline: Is More Downside Ahead? for BINANCE:BTCUSDT by pejman_zwin - TradingView,Powell’s Speech & Bitcoin’s Decline: Is More Downside Ahead? for BINANCE:BTCUSDT by pejman_zwin  TradingView,2025-03-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxOWmpoOTNIQTdNZmcydDRSTUVqYzJQR0ozS3dGenhkRFd2QVh3aUl3SF94UWk5ZnhFWi1jVU1ETGF6bk9CZVVaMXV0TGFibXdCd0RXVUNvU0N5SkRlOEVMNERBdUdMZkZ2Zk5DRWtsaHo2ZnRha1BvQUpwdUl1SElrZTYtY01qTkN6aVVMZU0tSm45enNFMXBGd2NCOW5JV3NGSnZVS3J6ck9hdENn?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
"Ethereum (ETH): $2,000 Might Be Lost Today - TradingView","Ethereum (ETH): $2,000 Might Be Lost Today  TradingView",2025-03-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxOMDlUOVF2ZTFHRkVxS2ZvZ09XM3lGOTRUb1RHd3JocnVLSTNpS3JiMGhrWDFOSUpiZVN5UWxkXzVNYmlrTkNlM3hQN0JDc19jYW5QZ01tQ256VEVIZmZrd205NDNyenhSWGY3OVV4dkFpWXVDVzhITUMwVWkyU3FGR2RCVDdIS0VTYUE1TUF0clVVMUJPMzVGMWNOWjE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
Bitcoin - Will history repeat itself? for BYBIT:BTCUSDT.P by TehThomas - TradingView,Bitcoin - Will history repeat itself? for BYBIT:BTCUSDT.P by TehThomas  TradingView,2025-03-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxPaUNEc0VMM1l1TGlpLS03MUszamVHV0pGa0tXRFdTOHlaeUVITXo4Y3JkYy10Si1aT1hQVDRIRm03eHZKVE02WHByVzVkWjUxc0FyTTd5VW1YSlBTY2dMc2kyc1VSNEk3Ni00UkdMaHdRMVQ1SnhWT3dDc2NUZmc3UERpMUpBajlKLUFYeUZDeGJvZw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
BTCUSDT Falls to NEW Lower LOWS. Potential Short! - Binance,BTCUSDT Falls to NEW Lower LOWS. Potential Short!  Binance,2025-03-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMiY0FVX3lxTE12WjdaT0ExbW44TjUtczBEWlBOREdqVGFDUXpfbmlRa01qRE5KM2JJN01OVU1aLU1lMzlhQmlxWWdrWlh1RENhRGR5QjFCajFqZ2RqeFptU2JrMmdvYkxxRU16Zw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,BTCUSDT
Here’s How High 1 Dogecoin Would Be Worth If DOGE Equals XRP or BNB Market Cap - The Crypto Basic,Here’s How High 1 Dogecoin Would Be Worth If DOGE Equals XRP or BNB Market Cap  The Crypto Basic,2025-03-09 08:00:00+00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxOaUVtZ0V5SGVtdG1pVmpOVTYtQ201UVBLS3ZVUDNwM0gxdkJpb1IwNkhjdFRCM3FaUmo4WnRDTHVtZENUYnFsVWZLck5KcXRqd3RoSkJ1Q2wzMVhicEJJS2VnSGxmZGNDcU9BTUJ0RXFiWkh3clVGZFNoUHREZkxnNFpNVmthWndkcjJhbkRXQkJtbmc3c1pfR080cDZVT0Fqb1l6SlMtVTVUbWdvOVd1ckhDSC1mWHM?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thecryptobasic.com', 'title': 'The Crypto Basic'}",The Crypto Basic,DOGEUSDT
Dogecoin (DOGE) Stuck at Same Level for 11 Days – Why? - TradingView,Dogecoin (DOGE) Stuck at Same Level for 11 Days – Why?  TradingView,2025-03-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPZ0h1dzhobTN1S0JoZG41WXd4V2ZkQ0hBN0ZYa2VUNHBPdXF1YW1ybERqbUNUckY3MzVRMXVrQkR5QUxHeVJLbXNGd0x6b0lGOUNiSmg0bzJiNS0wZ0k5QXdtdWJvcEVpXzByTENxY0w0ejM3cHg0LU14dFliRG1NMUR4ZE9WM09oZEFLdTZtUTRhSGdQM0E4ejk0bWVMRGRjNjdtVnJNdzlYZm8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
"Binance Proof of Reserves: BTC, ETH, USDT Assets Rise in March - BanklessTimes","Binance Proof of Reserves: BTC, ETH, USDT Assets Rise in March  BanklessTimes",2025-03-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxQNFlqekFpSnpmeldSQ2lWUmJSTGw5d2w2Q3ItSnJ3V2hlel9HOEVyNTNobmlYN2JIRUdDX3JGcFg2U0dLRXRfMy01QWRCbkdwMFg4Wkl5ZGo3bW9LdWhFdC1sLTB5OHYtUFFlWGZ3TjhLbTY2bEEyR0tienZ5anA4d05Pd095Z2toSzlYMkZENzBmRVpkTk1aWDJYOEltWVRhV2l1TlpTUEJvb2FybTBB?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.banklesstimes.com', 'title': 'BanklessTimes'}",BanklessTimes,ETHUSDT
"The Long/Short Ratio for The ETH/USDT Perpetual Contract is 3.71, Funding Rate at 0.0031% - Binance","The Long/Short Ratio for The ETH/USDT Perpetual Contract is 3.71, Funding Rate at 0.0031%  Binance",2025-03-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMi5wFBVV95cUxOUUZCRUYyUDJ2dTFMVFQxb3h0YmJNZHhjR0N6TUpkQ0RqZExYMnhyYTVIYk90WkNMQjZuTWNKMndCQVNzR1BUMkFkUDBVQk1EMFY5ZHdJQllUZy1Cb2Z6ZE5Ud09hazJFSTBfY3paWGsxX2pqY2M3UVFrazNtZHNpa09ibjBFanZ0OXktUjl3Q1JLTXliUmVOMEhkajBLZnA0MV84ZDhyYzFGa3doczFkMTNhNHhndlVDZDhRMU5obVlxdHdvbV9oV0lWekFMR3k4V0FCa3ZrdFlsbmdpZVhrM0NFZC10d0k?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
BTC Distribution towards 65k / 50k - Explanation for BINANCE:BTCUSDT.P by SerenityEquity - TradingView,BTC Distribution towards 65k / 50k - Explanation for BINANCE:BTCUSDT.P by SerenityEquity  TradingView,2025-03-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMinwFBVV95cUxNMGJmRXdOYVNjMVJNcUJ6bWpoWGE4YWI2clZ2cEptNlJ1SjBzMGEzVk5ZVkhyU2hqOVdfZUtVUEJnZzdMNW5aLTlZdUw5VXkxWkVKUjZHV3dJenVWdVlWNDNXMHZTelFPZXdvQm9sUFZ1QTRLZmxJYUpTT1ZldmJVWDJ2OFZqSVI1UHdvcExZU211OFIwUlpCNEh4ME5OSHc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
"ETH/USDT Perpetual Contract: Long/Short Ratio at 4.27, Funding Rate at 0.0073% - Binance","ETH/USDT Perpetual Contract: Long/Short Ratio at 4.27, Funding Rate at 0.0073%  Binance",2025-03-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOMzhoTEZJNjVFSzhndVdHNFFmOGVNM2ZBYmc4ZXkwbTRRN0RGUGFiVW16MndZZ3dSbWxjdWdOcmIyWW1LT3ZVV0lHZkQ4NURNUGJiRXpHU0lQMkxVOEVoNGFoQkQ2ZzNjemY3RGp3b0p0cFAzOERXTmR6eUhkellNckJZWmNERFRWaDYzVHBSMlpKMzB1c05rUE5Kc0ZFWFpPenJuN3FrTWlPNXU1SFlYUnVFdC1rc0VYV0I0eGJvRzJHalJhYXJLQ2w5U2Y0ME1RcFNTZk9vYnpVMEk?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
ETHUSDT (Ethereum) just an anticipate for BINANCE:ETHUSDT by melikatrader94 - TradingView,ETHUSDT (Ethereum) just an anticipate for BINANCE:ETHUSDT by melikatrader94  TradingView,2025-03-03 08:00:00+00:00,https://news.google.com/rss/articles/CBMikAFBVV95cUxOQ3ktTXowU1NHVVpSQ1BDUEJIUFVoTDF5THJZZmxxeXlOaWRUZmVhelE5eVhCZzVac3lsRzdmWlA4bmN1bnpyWkx4ZE1LYkVGeEw5NHVKTERtdi1yanZqOUlNWUN6a01FSTc2X3ExVVZEeHR0YmVfTTV2bUNvX3NIb1N6cWVlckFseVQzYzJfZFY?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
ETHUSDT | Global Support Level #1M🧐💥 - Binance,ETHUSDT | Global Support Level #1M🧐💥  Binance,2025-03-01 13:37:44+00:00,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBzMXlpTF9wQUhiOUNnVGs4Z3otRi1rRHl1MWxCTGlWYUxIZUlMdl9FUk1sWHZTMEN5WFp0SS1jTDhkTGtwM2NuUVJVbENEVndEZVJBSGN0WkVGVThqcVBR?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
Zoe_Crypto analyst(@zoe_cryptoanalyst)'s insights - Binance,Zoe_Crypto analyst(@zoe_cryptoanalyst)'s insights  Binance,2025-03-01 05:07:25+00:00,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBuTzR6bEh1YUFGelFkaWxLTWRjUjdjaFpBVzJzbjZiRnE5WHRIR3hzaDl1T3ZyZTkxOWN1dHdnYThLdTEydGpLaGRmaWVyZDJOdFNsbFlhaFVRYUlkdW5r?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
Dogecoin Price Prediction: Key Levels to Short DOGE with Profit-Taking Targets - The Crypto Basic,Dogecoin Price Prediction: Key Levels to Short DOGE with Profit-Taking Targets  The Crypto Basic,2025-02-28 08:00:00+00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxNV2ItQlhVUW10MWppTEtYMmRHUWt2UEluXzhpOHFQQldkVTE3bVpHRWdvSEZnZ25neWxZa3B3S3kxX3NlMnFBaG1yY01YS1BGYWIxdGt0UkUxTGd4SmV0YkNGYUJESUhtNTR6YWVMQ3MxTllERzhteDhxUVhSbzcxZzFnRldQUnhGMFVIV3FYeWRQVGVWYWp2NWtEcGplU3JiVTEzMkx5RDJTRmJTMnk5YmhOdkpvT0E?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thecryptobasic.com', 'title': 'The Crypto Basic'}",The Crypto Basic,DOGEUSDT
"The Long/Short Ratio for The ETH/USDT Perpetual Contract is 4.49, Funding Rate at 0.0100% - Binance","The Long/Short Ratio for The ETH/USDT Perpetual Contract is 4.49, Funding Rate at 0.0100%  Binance",2025-02-27 09:59:17+00:00,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBhM0ZWUzBQTFYyYk5oME9mcXAzd0x1TUE5aW4wMWYxeU05clpjRVRpZ0hmbFNPNzhEX3AyOEo5anRBZExaNzZOeEs5eTh0TF8tNUZiVXREVEdoNkNZcDh6WFAxaw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
$BTC bearish outlook: $2B selling pressure incoming for BINANCE:BTCUSDT by CryptoNikkoid - TradingView,$BTC bearish outlook: $2B selling pressure incoming for BINANCE:BTCUSDT by CryptoNikkoid  TradingView,2025-02-26 08:00:00+00:00,https://news.google.com/rss/articles/CBMiogFBVV95cUxQeVNvQ1M4aXhBbWZBQkhkdWk2UU1ycncyR0hJSTgyMGNiSHdzcjVZSVRQRkFZX3BrYkhzUGJJWWNFazhHNEZMdk5iMm15aWtLVGxPbDUtN0pEMTJvWVZnZ2tNM1V4b1FtZ2FOM1A4cGpPTE1UbnhMUzM5SDFUZjNiZlhSVTktTXliSFRlRUpMTnVjSTljR01HM0pQNFA5RUZoVVE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
"The Long/Short Ratio for The ETH/USDT Perpetual Contract is 4.46, Funding Rate at -0.0012% - Binance","The Long/Short Ratio for The ETH/USDT Perpetual Contract is 4.46, Funding Rate at -0.0012%  Binance",2025-02-25 10:27:58+00:00,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5KYlFLQzdZampUSmY1RzBFMFVhcERPRTQ3OVJUZUNVeUFlTzRrXy1vS2pmSDdxUE5ZWE5RX2dpWXQxbTIxaU5QTGdsYi1ROGc1dXU1c0ZhZ0RPRnpJb19mVEhacw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
"The Long/Short Ratio for The ETH/USDT Perpetual Contract is 1.93, Funding Rate at 0.0003% - Binance","The Long/Short Ratio for The ETH/USDT Perpetual Contract is 1.93, Funding Rate at 0.0003%  Binance",2025-02-24 08:55:29+00:00,https://news.google.com/rss/articles/CBMiY0FVX3lxTE03SWlBaGF4ckpKUWh3cVVWQWtUemp2cHZIdHI5bUlUQmNJYVNWRkNhYXRBdUpDS1ZTZVRvLUx4elgwWXlFYzhtYm1UTk5udC1EQlB2MmRkb1h0OF8yeWV6SmwwZw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
AI crypto’s ultimate security shield or its biggest threat? for BINANCE:BTCUSDT by MadWhale - TradingView,AI crypto’s ultimate security shield or its biggest threat? for BINANCE:BTCUSDT by MadWhale  TradingView,2025-02-24 08:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxQc3E1S05zTlJPT213YTFHdzZLUDJhWEgzcV9XMUtCU29Cd0ZuX0wyMVhPdW1LVkJVMmJiSmxvYm81dWczMUNrMDltZ0pnWFVTcXZsakl3ZlRUYm1ramJmbXZQYm1LaWlvbUxpdV9uSUhUdHhTVkJOS0ItTGJxSG5JN2N3VzJuZWttRGhsdnJkWmozdTVTbllNdV9RcGFpTDBZQ3REdlFxdXVBeWRQVUVj?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
GK-ARONNO(@GK-ARONNO)'s insights - Binance,GK-ARONNO(@GK-ARONNO)'s insights  Binance,2025-02-24 05:52:20+00:00,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9pbDZfZ2JrbWFPNWVjQk1ZTGtRVUFndy1UMjFCUnNSal9HdjlLcktTTzR5eDRSYXBCYXJYMXVvTnhZX2JYd1NJT2J2QjlWT3dfTVJsOVBYMWp1YmhfSHM4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
Here is Projected Dogecoin Price if DOGE is Able To Reach Half of Bitcoin Market Cap - The Crypto Basic,Here is Projected Dogecoin Price if DOGE is Able To Reach Half of Bitcoin Market Cap  The Crypto Basic,2025-02-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOZTdFWjBLdmFkUGFMM2ZOSnhaZUxTWTJ4ZktwRFRKWlkxeXlOV045SERmaU5aekhuc0ZiRG9YVmxVeWJ3YzFzU3d3WjJQU19ESU0tLThsVFljNGlQNXQyTVA3VlRqYml1eHFyTkxLRnVPSVkwR2VaOHZaWk0ySXIyRmVRRVZmd1NLZFN1OTIzeV9PU0dHdTRuSWJEVl9TSmhwQWFsbVZXNkNLSkd1cVM5MG1qU2twMkpZYzJ0TXdxRFE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thecryptobasic.com', 'title': 'The Crypto Basic'}",The Crypto Basic,DOGEUSDT
Bitcoin Trading Plan & Market Analysis for BINANCE:BTCUSDT by fxtraderanthony - TradingView,Bitcoin Trading Plan & Market Analysis for BINANCE:BTCUSDT by fxtraderanthony  TradingView,2025-02-19 08:00:00+00:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxNYUhDeEtYOXc5WENpaHF1M3JNVUJ3ZmFqamZyUXdoY0I4aWdwdWhnalEtbG1uVENBUkxJcUdVZzg0NHJaMFN1V0FWOWZxMUpFWVRlUzNENGNUbjQwWDNrRzJMLWlQR2VnSnFsdWdPT2xXLU1nUXo0NG5aZmlhZVliZVRmWWp5WmZ1RFRjSzNfMFloZw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
"Will Ethereum (ETH) Dodge Death Cross? XRP Paints Secret But Major Pattern, Dogecoin (DOGE) Might Surprise You - TradingView","Will Ethereum (ETH) Dodge Death Cross? XRP Paints Secret But Major Pattern, Dogecoin (DOGE) Might Surprise You  TradingView",2025-02-19 08:00:00+00:00,https://news.google.com/rss/articles/CBMi9AFBVV95cUxQNXdmdkNGb2JjV3V0RHR0WlA4T2k0RDdPQmV5UzZmR1Jld3VrbHBwRmM5YXZ3N2twU2NzeEpjMzNObGlrNm0xQkktdWtldmRkRFVTc2NqbUJBZVpsQkZCYkhFQVVGdFF3VkpjV0wwM3I5SEl0NEZIS21SOUQ1ZXpuV3VHYXVaa2lGSzVQZlduWGZ2Q2s5M3d5R1ozT1ljZkFLMTdsaW9nYWFkTzBnUzZBck83MkpuVS1ELWJCSDdyamVIYVhlU0g0ay16d19qZTFCVjZRU1VLM1M3QVQtaEFpb1BYN1lEbW1PZjJXdHhKX0cxaEJk?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
Has Ethereum lost its edge? Experts weigh in - TradingView,Has Ethereum lost its edge? Experts weigh in  TradingView,2025-02-14 08:00:00+00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOeFpnckpwTDFKZENkR1YwMU83REVIWDVUeHpqMWdIdEVtb3ZvZkhRNHZ5YlVjNTN2X0p2NVR2OE9DeUhyTm1jdlV2MDB3ZWZlOWtUZ3FwUmJJeXBwR0VsSzFyeEFmT0tRcF8yeWpzeEhNVXd0eUUzYkZ3NFo5aGE0OVFxVFFhSWZYNlBFR0pGaVFqRFZpYnV2TFpQMVRvMzIwdWRYRFdfV1NTMkE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
ETH/USDT Liquidation Heatmap - Binance,ETH/USDT Liquidation Heatmap  Binance,2025-02-09 08:00:00+00:00,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5kVzhoazQtQWRKamZha2E4a2RDUVlSYWJTNXhTd2RyaG1PVG9mYk9VYWZrNU9KbXg0OVVaWFNaM0lxQTV0RGd3QzZpTy1zdi10SlNwUlBYSlhvZ0JtRE9jOXhXaw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
Louigi_24 - TradingView,Louigi_24  TradingView,2025-02-08 20:28:44+00:00,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5MWlJtMy1yRjlFRExBY3hER3lSc1lxOWJBRU5fRWdUUlFkcWY4YkNhWlR6Ymtja1FQNVBoMkZjdXJUeTdnbVpWTmxmNUVnZ2N0R0E?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
"Ethereum Plunges Below $3,000: Warning Sign for Investors? Technical Analysis for February 6, 2025 - Cointribune","Ethereum Plunges Below $3,000: Warning Sign for Investors? Technical Analysis for February 6, 2025  Cointribune",2025-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPOVNLWi10VkFIcTN6c2p1VHNJTUlaRnFkYkNUeDA3YjJma05ETG94cGJyc1ptbnQ4emRWVktQNWNKWUVtVGV4dzNSZ2c3MDRySldXOFgzNXhKVF9KMlZyQnhZZndrTktHSXl2bGtfUDEzVWJVckJ6Ui1wRk91b1JaVS11eUFDSFlxRVhURFNtbzRNbnc4LVVUaTdWRFhoOFpSVmZMRUlQdWNzV01Qa3NQY2t4WGpHNlJEWDdXUFFzUjJya0k?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cointribune.com', 'title': 'Cointribune'}",Cointribune,ETHUSDT
TehThomas - TradingView,TehThomas  TradingView,2025-02-05 22:39:44+00:00,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9NeVdlYnBuS1lpZlNEYlJjZkd3RlU5QWV5eFA3RmV1X1NBWkFubVA3THdMTmxrUXdUZXl1NXhNMlBDMUNmZ0k1T2tiVkR6cDAzenc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
ETHUSDT Futures Contract Trade Ideas — OKX:ETHUSDT14H2025 - TradingView,ETHUSDT Futures Contract Trade Ideas — OKX:ETHUSDT14H2025  TradingView,2025-02-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMimAFBVV95cUxQck51a3VQaHdvM0ZELUtubDkwNi1uQ1ljeXdoV0tjSlVlcUp1ZUROVXZMT01YMEx1M1Zhd2hnd2FDOTNGQlNLUVF4TVd6TzAwNTEzZHVoMWR5V1I4Q1F1eVpKOERkcnNfM2tRQm4tei1OMDZOV3FVeEtua19UaGNrRFJ2cXJ2aFRiVUdrMTdTeDZtanUyU3hXcg?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,ETHUSDT
WHY 99.9% OF BEGINNER TRADERS QUIT! MY NEXT SETUP for BYBIT:BTCUSDT.P by Trade-Journal - TradingView,WHY 99.9% OF BEGINNER TRADERS QUIT! MY NEXT SETUP for BYBIT:BTCUSDT.P by Trade-Journal  TradingView,2025-02-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxOUDVRRlZGdzdPUHFjVUZwX3V6aUl1RlBmY1FIUDJqT2FBMkViemVQc3Z0ZXVlRUc1eDd5V3V5WFJNa1ZNSVNybU1CVmdFaXdKQWJUWi12M25qb0lLWTNMQ3U2REZRUlY5dUdlMHFhbUNYa2J3aEtjRVczZ01NUVlwa1dUYTRlRlZuSWNBbWRiTFVqdUxZb3BORDljWFZ4VDc1RW5n?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
Can Dogecoin (DOGE) Possibly Hit $1 in February? - The Crypto Times,Can Dogecoin (DOGE) Possibly Hit $1 in February?  The Crypto Times,2025-02-01 08:00:00+00:00,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNdFViNWwyR1hTdGx4S3EwVWRCWFdkSTEtMG42WTVaeEhkR05GNzJBUUhYUWVzZDJIcWp4QzNobnFJQ0kwMGZ5TElWZ1RvSkptY3JSZC1pZmpKQkJDMEFOZWdJemtkR0lHZm1hVEN2dXlGUVBEZkdBWGh0VGNQbzhibGdKZ3hTVTNMQzVn?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cryptotimes.io', 'title': 'The Crypto Times'}",The Crypto Times,DOGEUSDT
TradeCityPro Academy | Risk Management for BINANCE:BTCUSDT by tradecitypro - TradingView,TradeCityPro Academy | Risk Management for BINANCE:BTCUSDT by tradecitypro  TradingView,2025-01-28 08:00:00+00:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxOWmprZVBwSndkbHFFLVVYSkYzN05WX3lyMUR0aVctc1Fma2dQU2RnTTlJOU10TVo2T1lhM2JlVzlEWko0NVdMNXpEMG1oaUNhTU92a21VR0d2ellvU05qcHozcjNaa2V3TVdlTEVycW1tVWFKSHRxRk5VbGtSNkRFWUc4dWJEVE8wbTJoaTBMM09HUQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
